code,name,legacyCodes,scene,domain,metricType,unit,aggregation,direction,definition,formula,sourceIds,sourceLocators,provenanceLevel,reviewStatus,reviewDecision,reviewComment
CNB235,流动性应急融资额度,,RISK,liquidity_alm,BASE,万元,SUM,CONTEXT_DEPENDENT,统计流动性应急融资额度在指定期间或时点的报告值，用于监测短期流动性、稳定资金、期限错配和融资集中风险；正式发布前须核验范围、计量基础和时间口径。,,NFRA-LIQUIDITY-RISK-MEASURES|NFRA-MAJOR-INDICATORS-2025,流动性监管指标与监测工具主题，具体条款待人工核验|流动性监管指标与监测工具主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB236,银行账簿利率风险暴露,,RISK,market_interest_fx_risk,BASE,%,RATIO,LOWER_IS_BETTER,统计银行账簿利率风险暴露的报告比例，用于衡量利率、汇率、交易账簿和限额使用风险；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB237,交易账簿市场风险暴露,,RISK,market_interest_fx_risk,BASE,万元,SNAPSHOT,LOWER_IS_BETTER,统计交易账簿市场风险暴露在指定期间或时点的报告值，用于衡量利率、汇率、交易账簿和限额使用风险；正式发布前须核验范围、计量基础和时间口径。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB238,利率敏感性缺口,,RISK,market_interest_fx_risk,BASE,万元,SNAPSHOT,LOWER_IS_BETTER,统计利率敏感性缺口在指定期间或时点的报告值，用于衡量利率、汇率、交易账簿和限额使用风险；正式发布前须核验范围、计量基础和时间口径。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB239,累计利率敏感性缺口,,RISK,market_interest_fx_risk,BASE,万元,SNAPSHOT,LOWER_IS_BETTER,统计累计利率敏感性缺口在指定期间或时点的报告值，用于衡量利率、汇率、交易账簿和限额使用风险；正式发布前须核验范围、计量基础和时间口径。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB240,净利息收入利率敏感度,,RISK,market_interest_fx_risk,BASE,%,RATIO,HIGHER_IS_BETTER,统计净利息收入利率敏感度的报告比例，用于衡量利率、汇率、交易账簿和限额使用风险；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB241,经济价值利率敏感度,,RISK,market_interest_fx_risk,BASE,%,RATIO,CONTEXT_DEPENDENT,统计经济价值利率敏感度的报告比例，用于衡量利率、汇率、交易账簿和限额使用风险；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB242,外汇敞口头寸,,RISK,market_interest_fx_risk,BASE,万元,SNAPSHOT,CONTEXT_DEPENDENT,统计外汇敞口头寸在指定期间或时点的报告值，用于衡量利率、汇率、交易账簿和限额使用风险；正式发布前须核验范围、计量基础和时间口径。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB243,累计外汇敞口头寸比例,,RISK,market_interest_fx_risk,BASE,%,RATIO,LOWER_IS_BETTER,统计累计外汇敞口头寸比例的报告比例，用于衡量利率、汇率、交易账簿和限额使用风险；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB244,交易账簿利率风险资本,,RISK,market_interest_fx_risk,BASE,万元,SNAPSHOT,CONTEXT_DEPENDENT,统计交易账簿利率风险资本在指定期间或时点的报告值，用于衡量利率、汇率、交易账簿和限额使用风险；正式发布前须核验范围、计量基础和时间口径。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB245,汇率风险资本,,RISK,market_interest_fx_risk,BASE,万元,SNAPSHOT,CONTEXT_DEPENDENT,统计汇率风险资本在指定期间或时点的报告值，用于衡量利率、汇率、交易账簿和限额使用风险；正式发布前须核验范围、计量基础和时间口径。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB246,股票风险资本,,RISK,market_interest_fx_risk,BASE,万元,SUM,CONTEXT_DEPENDENT,统计股票风险资本在指定期间或时点的报告值，用于衡量利率、汇率、交易账簿和限额使用风险；正式发布前须核验范围、计量基础和时间口径。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB247,商品风险资本,,RISK,market_interest_fx_risk,BASE,万元,SUM,CONTEXT_DEPENDENT,统计商品风险资本在指定期间或时点的报告值，用于衡量利率、汇率、交易账簿和限额使用风险；正式发布前须核验范围、计量基础和时间口径。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB248,市场风险价值,,RISK,market_interest_fx_risk,BASE,万元,SUM,CONTEXT_DEPENDENT,统计市场风险价值在指定期间或时点的报告值，用于衡量利率、汇率、交易账簿和限额使用风险；正式发布前须核验范围、计量基础和时间口径。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB249,压力市场风险价值,,RISK,market_interest_fx_risk,BASE,万元,SUM,CONTEXT_DEPENDENT,统计压力市场风险价值在指定期间或时点的报告值，用于衡量利率、汇率、交易账簿和限额使用风险；正式发布前须核验范围、计量基础和时间口径。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB250,债券久期,,RISK,market_interest_fx_risk,BASE,年,AVG,CONTEXT_DEPENDENT,统计债券久期在指定期间或时点的报告值，用于衡量利率、汇率、交易账簿和限额使用风险；正式发布前须核验范围、计量基础和时间口径。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB251,资产久期,,RISK,market_interest_fx_risk,BASE,年,AVG,CONTEXT_DEPENDENT,统计资产久期在指定期间或时点的报告值，用于衡量利率、汇率、交易账簿和限额使用风险；正式发布前须核验范围、计量基础和时间口径。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB252,负债久期,,RISK,market_interest_fx_risk,BASE,年,AVG,CONTEXT_DEPENDENT,统计负债久期在指定期间或时点的报告值，用于衡量利率、汇率、交易账簿和限额使用风险；正式发布前须核验范围、计量基础和时间口径。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB253,久期缺口,,RISK,market_interest_fx_risk,BASE,年,AVG,LOWER_IS_BETTER,统计久期缺口在指定期间或时点的报告值，用于衡量利率、汇率、交易账簿和限额使用风险；正式发布前须核验范围、计量基础和时间口径。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB254,利率风险限额使用率,,RISK,market_interest_fx_risk,BASE,%,RATIO,LOWER_IS_BETTER,统计利率风险限额使用率的报告比例，用于衡量利率、汇率、交易账簿和限额使用风险；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB255,外汇风险限额使用率,,RISK,market_interest_fx_risk,BASE,%,RATIO,LOWER_IS_BETTER,统计外汇风险限额使用率的报告比例，用于衡量利率、汇率、交易账簿和限额使用风险；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,NFRA-CAPITAL-MEASURES-2023|NFRA-LIQUIDITY-RISK-MEASURES,市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验|市场风险、银行账簿利率风险与重要币种流动性主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB256,单一客户贷款集中度,,RISK,concentration_operational_compliance,BASE,%,RATIO,LOWER_IS_BETTER,统计单一客户贷款集中度的报告比例，用于监测授信和资金集中、操作损失、违规处罚及整改情况；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,NFRA-CAPITAL-MEASURES-2023|NFRA-MAJOR-INDICATORS-2025,大额风险暴露、操作风险和合规管理主题，具体条款待人工核验|大额风险暴露、操作风险和合规管理主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB257,单一集团客户授信集中度,,RISK,concentration_operational_compliance,BASE,%,RATIO,LOWER_IS_BETTER,统计单一集团客户授信集中度的报告比例，用于监测授信和资金集中、操作损失、违规处罚及整改情况；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,NFRA-CAPITAL-MEASURES-2023|NFRA-MAJOR-INDICATORS-2025,大额风险暴露、操作风险和合规管理主题，具体条款待人工核验|大额风险暴露、操作风险和合规管理主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB258,最大十家客户贷款集中度,,RISK,concentration_operational_compliance,BASE,%,RATIO,LOWER_IS_BETTER,统计最大十家客户贷款集中度的报告比例，用于监测授信和资金集中、操作损失、违规处罚及整改情况；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,NFRA-CAPITAL-MEASURES-2023|NFRA-MAJOR-INDICATORS-2025,大额风险暴露、操作风险和合规管理主题，具体条款待人工核验|大额风险暴露、操作风险和合规管理主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB259,最大十户存款集中度,,RISK,concentration_operational_compliance,BASE,%,RATIO,LOWER_IS_BETTER,统计最大十户存款集中度的报告比例，用于监测授信和资金集中、操作损失、违规处罚及整改情况；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,NFRA-CAPITAL-MEASURES-2023|NFRA-MAJOR-INDICATORS-2025,大额风险暴露、操作风险和合规管理主题，具体条款待人工核验|大额风险暴露、操作风险和合规管理主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB260,行业贷款集中度,,RISK,concentration_operational_compliance,BASE,%,RATIO,LOWER_IS_BETTER,统计行业贷款集中度的报告比例，用于监测授信和资金集中、操作损失、违规处罚及整改情况；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,NFRA-CAPITAL-MEASURES-2023|NFRA-MAJOR-INDICATORS-2025,大额风险暴露、操作风险和合规管理主题，具体条款待人工核验|大额风险暴露、操作风险和合规管理主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB261,地区贷款集中度,,RISK,concentration_operational_compliance,BASE,%,RATIO,LOWER_IS_BETTER,统计地区贷款集中度的报告比例，用于监测授信和资金集中、操作损失、违规处罚及整改情况；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,NFRA-CAPITAL-MEASURES-2023|NFRA-MAJOR-INDICATORS-2025,大额风险暴露、操作风险和合规管理主题，具体条款待人工核验|大额风险暴露、操作风险和合规管理主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB262,产品贷款集中度,,RISK,concentration_operational_compliance,BASE,%,RATIO,LOWER_IS_BETTER,统计产品贷款集中度的报告比例，用于监测授信和资金集中、操作损失、违规处罚及整改情况；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,NFRA-CAPITAL-MEASURES-2023|NFRA-MAJOR-INDICATORS-2025,大额风险暴露、操作风险和合规管理主题，具体条款待人工核验|大额风险暴露、操作风险和合规管理主题，具体条款待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
